,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
448,remyeckert,@Kendall9719 Wow ok subtweet me? U know I’ll fight,944719658854252544,Kendall9719,I loooove when people come at me with false threats. We both know you don’t follow through with anything who are you fooling???🤔🤔🤔,944713861881528321
449,paul_jobber23,"@rockchick_ajay @blu_boys If it's not meltdowns, it's subtweeting. But if you subtweet, the person you're talking about has clearly won.",944718477050261504,blu_boys,All the ladies seem to be having Xmas meltdowns. Grab a wine and relax. Grab 2 bottles if you must 🍷🍷,944512305550671872
450,myadoyle9,@kayleigheess is this a subtweet,944714764202233856,kayleigheess,hot chocolate made with almond milk is the only way I’m drinking hot chocolate from now on,944707893995212800
451,RezansDynasty,@xKurisuh this a subtweet @ me next time,944712447512010752,xKurisuh,my friends are extra but I love em all for it,944712345309327361
452,broctoon,@karleegreyxxx Is that a subtweet at the somewhat chilly weather right now?,944709208775081985,karleegreyxxx,I stay in LA for the holidays so I can enjoy LA,944706483928711168
453,unnamednpc,@JamesGunn That's the harshest subtweet Mike Pence got in a good long while.,944708707195277312,JamesGunn,Trump is the first President in over 100 years to not have a dog.,944664328489222144
454,saraharch47,@mvgrasso ...don’t subtweet me,944708218298753025,mvgrasso,"“because youre a kale chip eating, fake tanning, caucasian desperate housewife”",944702177507008513
455,stevie_meyer,@NickReina Such a subtweet,944707284684476417,NickReina,"just brush i️t off, she’s just a thot 🤷🏻‍♂️",944625219926360065
456,BrodiePerdue,@Livi_rox_you4 Don’t subtweet me.,944706172787003394,Livi_rox_you4,I love being a therapist.,944668005555949568
457,JohnKhaZix,@SHURAXDD did you just subtweet urf?,944701224737300480,SHURAXDD,how can u turn a fun mode into a shit mode?,944700177880899586
458,19yates_,@Mario021306 @TriggeredTro so... why'd you put 1 L in that first subtweet...?,944697821512523776,TriggeredTro,If the Dr. Phil show ever gets canceled imma have the dankest Minecraft channel in the game,944607284235309057
459,museummammy,@jennydeluxe Did you subtweet yourself?,944686805407985664,jennydeluxe,shouts to the person who rolled onto Amtrak with an entire box of pizza and bottle of wine,944633989251391489
460,grace_m15,@dtittytutholla Is this a subtweet to me because I didn’t want to go in the steam room,944680553554554880,dtittytutholla,Well fuck You too then lol,944670574500044800
461,ashleeuh,@Opulensed That doesn’t take away from the fact that you’d even subtweet yourself if you could.,944676161937920000,Opulensed,And it's absolutely crazy for people to get married when they've only known each other for like 8 months. LIKE WHAT,944658840636874754
462,matts4za,"@gilllllly 2nd subtweet @GreyhoundBus 
WHATCHU GONNA DO",944671040554364928,gilllllly,I despise Greyhound. 🖕🖕🖕🖕🖕🖕🖕that is all.,944483817783312385
463,ashleeuh,@xGiggly @Opulensed Lol this girl lives to subtweet.,944668561469042689,Opulensed,And it's absolutely crazy for people to get married when they've only known each other for like 8 months. LIKE WHAT,944658840636874754
464,Ozan_rahil,@NabihaAbbas Yeh subtweet mere liye hai?,944665548767547393,NabihaAbbas,Pyare pyare larke kidher hein?👀😂😂😂😂,944647870883487745
465,gaiemen_Raycost,@peepee1958 @rip_tear  subtweet,944663713663000576,peepee1958,love people who put me on Edge . Mwah mwah thank u so much,944663572545703937
466,PersonMcPers0n,@skellygore is this a subtweet of who i think it is,944662996537790465,skellygore,[joke I don't like] so funny!!! XD,944662586708119552
467,snapcrackledip,@AyRab_Money I have a weird feeling this is a subtweet &amp; if so sub this dick bro.,944657701212213249,AyRab_Money,"If you weren't at the Brookdale Tavern last night, you aren't a legend. #LegendsOnly",944642289250570243
468,joshmadrigal89,@CHasenberg_21 @daniloguasticci You’re just gonna let him subtweet you like that?,944654196405440512,daniloguasticci,"most overused word by college students trying to make their essays sound sophisticated:

plethora",944641267454976000
469,mkellyxoxo,@KaraHowlett Don't subtweet about me it's weird,944652988924284931,KaraHowlett,It’s a love/hate relationship... mostly hate but there’s still a little bit of love,944472418206220289
470,johncollosus,@jesuspinkman this was a subtweet @ me next time xoxo,944650809328979968,jesuspinkman,I follow some of the funniest people alive on here,944650627195572224
471,UnboundRL,@itszoec i definitely used to subtweet a shit fucking tonne but doing my best to be a more uplifting and positive p… https://t.co/VHrnuhFHMw,944644574227476480,itszoec,"yet again being let down by people who don't give a shit. can i just have a friend to talk to, see and drink with again 😔",943496054376357888
472,Krisssyjane,@StewartClementz Ok I know I stole your sunglasses but u don’t have to subtweet me.,944637299853103104,StewartClementz,hahahaha i hate it when my girlfriend always steals my hoodie haha am i right guys?! the worst!,944634128246366208
473,recklessIoves,@contranda is this a subtweet,944633583934824448,contranda,some of you would fuck a toaster oven wouldnt u,944461942516674561
474,rektangles_ssb,@serrisfroon nice subtweet,944629327676755972,serrisfroon,"Y'all mad af about losing to someone but you still won't learn from mistakes. Stay salty, can't wait to see it happen again.",944485413607104512
475,ella_weeks90,@EthanDolan This is probs just a subtweet for Grayson but I’ll take the compliment :),944621230174429184,EthanDolan,Thanks for making all my days better :),944072866114555904
476,NicoleWetsman,@elliepses is this a subtweet,944619509494833152,elliepses,i'm really convinced st. vincent and david foster wallace would have been close friends,944615167651872769
477,benji_2601,@AlexPessetti Hi I'm Alex🍓💛🐵 and today my subtweet is...,944617178015420423,AlexPessetti,It feels like I don't even know you anymore.,944602269366005760
478,BrightLitany,"@007Bistromath @STRONGSHARKTANK Also every tweet is a subtweet, yes",944608510817353728,STRONGSHARKTANK,"you can put ""BOTTOM TEXT"" in almost any tweet and Brit will like it",944608135410569216
479,pyari_vampire,@ahsan_anwerr Hayee itne achi subtweet 😍🙊🌸,944606697326292992,ahsan_anwerr,Fariha mera panda hai 😻💕,944575592028168192
480,Abigailmarie207,@EllenKeimm Hard subtweet 😂,944605001263001600,EllenKeimm,why do people of a certain age only want to talk about their health ailments?,944433710849495042
481,weeensie,@sebatyang ou subtweet,944604596969799680,sebatyang,I guess it’s best to stay on bad terms than talk something out. Some people need to learn how to talk or grow up.,944498274857299968
482,PMendoza602,@mseric I thought this was a subtweet about some dude named Brian,944593413109833728,mseric,"Dear Brain,
Shut up.
Love,
🍋",944514452405215232
483,MattFunnell85,@abbi_weiser *cough cough cough* nice subtweet lmao,944591354788831232,abbi_weiser,"I don’t understand how girls can be so slutty, maybe try having some self respect or standards?¿",944573668268691457
484,BravoSvetlana,"@alishamarie1993 hehehehe, ditto!!! it is beautiful to be able to express, and well I totally subtweet and really i… https://t.co/1vI7kGd1yC",944589183150157825,alishamarie1993,I love how liberals need to write seven tweets in reply to one sentence from someone who disagrees with them.....,944586180141764609
485,forensicgarlic,"@lorenacupcake man, if you can't subtweet people on the el, who can you subtweet?",944584162136264704,lorenacupcake,sometimes I wanna tweet about the wild shit people are doing in my train car but unfortunately I love minding my business too much,944443864198283264
486,originalgirth,@bleeedthefreak yo did you just subtweet God?,944580391385665537,bleeedthefreak,Whoever invented cottonmouth can suck a dick,944545352589496321
487,kirstynporter,"@tayserrano really upset that this was tweeted before i️ gave you my drink, thought it was a subtweet 😔",944579906091999235,tayserrano,So thankful for the most amazing people in my life ❥,944410301667016704
488,_SteveThornton,@WritNelson My first subtweet. ...As far as I know,944573558411485185,WritNelson,"Hey - I know the holidays can be tough for some folks.
If anyone wants to chat/hangout during the next few days, my digital door is open.",944206007122694144
489,1n73rn3tl135,@addamschloe Don't subtweet me smh,944569202324791296,addamschloe,"&gt;finding out somebody you used to be friends with is now a transphobic racist

fab",944567374753263616
490,pinkguanIin,@dearestkuanlin hey don't subtweet me @ me https://t.co/mM4fazwffe,944568811910438912,dearestkuanlin,“whipped” is such an overused word now. 😂,944568543726657536
491,hyenabbq,@Lugarugan don’t subtweet me,944566918610063360,Lugarugan,bro. what is up my bro. brotato. brotato chip. how is it hanging,944566378660581376
492,UnusedNapkin,"@tallulah_belle But why, Emmy?!?? 😢 Hooray for subtweet! 😭",944554480523243520,tallulah_belle,PEOPLE WHO TALK ABOUT THEIR WORKOUT/DIET DURING THE HOLIDAYS JUST STOP #Festivus,944551087574364162
493,nkgwete,@ThabisoMosia 🤣 is that a subtweet? https://t.co/wGafUyY0q3,944550627224547329,ThabisoMosia,Top Commentary here. No manga manga business. #ElClasico,944542837584138240
494,rachaelade_,@starbellyscum this is the kinda subtweet i like,944547187240947713,starbellyscum,my friends are all back from uni and i love them so much,944542714078605312
495,lancetagramxx,@thelouvre cmon ms subtweet of the year,944536568349503488,thelouvre,having a crisis over a boy at 12:30 am what’s new,944123957933830144
496,rickychris__,@stevesenays1 Don't subtweet me fag what u want me to say sorry steve I followed u?😂,944535686769790976,stevesenays1,I literally fucked u over why tf would u follow me an why tf would I follow back 😂😂😂😂,944534623119462400
497,STRydd,@TessaLeibrock Big ol subtweet?,944524958977417216,TessaLeibrock,it’s pathetic when girls go after guys who are in relationships,944307861408108544
498,ringoliotta,@IllyBocean All time subtweet,944513594720264192,IllyBocean,ah fuck!! max landis really missed a chance to call the orc gang members without filed down teeth “fangbangers”. get me a writing gig,944497830688722944
499,twigggggggg,@brookiiealexis Oh boy that's a subtweet if I ever saw one 😂🙊,944501485760602112,brookiiealexis,Really cause I don’t believe it,944488952760819712
500,LaurenMotley5,@jessica_motley_ Too bad we both have the same head band so I DIDNT take anything. Also next time just @ me.. What a dumb subtweet,944496803365474304,jessica_motley_,if my sister takes my clothes without asking one more time I am throwing hands,942137776732024837
501,Heaux_Meaux,@Jack_KnifedSA @Lulama__ Best subtweet I’ve seen 🤣,944495906023501824,Jack_KnifedSA,I still need to understand the hype around this girl. She's just a pretty light-skinned girl.,944252298469019649
502,katkatrina3,@little_brenna Alright no need to subtweet,944490857452879872,little_brenna,i let the wrong people help me reply 🙄🙃,944488877246504960
503,Sarshyy_,@LaurenLatimerr @thewheeler904 Very intense subtweet,944487609203609601,thewheeler904,Looking for a loyal girl i can spoil and love that won’t lie to me or cheat on me or fuck my friends HMU,944409448541540352
504,mechant0,"@4astrogirl but I know it’s a subtweet, but baby no one can handle this heat",944466791450992640,4astrogirl,if you can handle the heat then come over baby,944258029742116865
505,katieelogue,@Ceilyhepner If your gunna subtweet at least @me,944465411273134080,Ceilyhepner,When both your sisters are front row at a sharks game &amp; you weren’t invited 😊😊,944409660047552512
506,Gym_n_t0nic,@lexiescottt I’m just teasing. Acting like it’s a subtweet 😂🤦🏽‍♀️,944463517905817600,lexiescottt,Don’t lurk.. it’ll leave you butt hurt,944461179929419776
507,nicolebravo_,@RitaBravo_ you subtweet me way too much,944452163270356994,RitaBravo_,"“This is going to sound sooo 21st century... but I added him on Snapchat” 

LMAO — my sister explaining how she met her boyfriend",944419398567190528
508,DaLordDawg,@dashingwillieb Don’t subtweet me,944450555447009280,dashingwillieb,Best friends birthday and she’s already not enjoying it smh 🤦🏽‍♂️,944439457822007296
